channel_type,sephora_id,order_number,transaction_line_number,transaction_datetime,transaction_date,transaction_datetime_local,dp_update_timestamp,partition,offset,timestamp,fulfill_milestone_datetime,store_number,atg_order_number,org_id,atg_id,usa_id,transaction_datetime_utc,channel,bi_tier_atorder,sku_number,sku_description,department_number,regular_sales_unit_price,gross_sales_usd_amount,gross_sales_local_amount,sales_afterdiscount_usd_amount,sales_afterdiscount_local_amount,net_sales_usd_amount,net_sales_local_amount,discount_usd_amount,discount_local_amount,units,exchange_rate,origin_of_order,country_of_origin,currency_code,csr_id,transaction_number,language,tax_amount,original_order_number,transaction_type,line_void_flag,dotcom_guest_flag,flash_order_type,gift_wrap_flag,gwp_flag,gift_card_flag,shipping_method,atg_commerce_item_type,atg_shipping_group_type,expected_shipment_datetime,sample_flag,terminal_id,product_description,demand_discounted_sales,line_cancel_flag,line_cancel_datetime,return_reason,external_order_number,external_order_type,tip_employee_id,tip_amount,tip_percent,order_submit_datetime,order_submit_datetime_utc,order_submit_datetime_local,order_submit_year_month,order_submit_date,order_submit_hour,dp_create_timestamp,sephora_id_update_timestamp,topic,hold_release_datetime,fulfillment_type,pick_in_progress_datetime,picked_up_datetime,ready_for_pickup_datetime,pickup_sla_hours,pickup_store_number,cancel_type,cancel_reason_text,cancel_reason_code,pickup_cancelled_datetime,seller_org_code,shipped_datetime,ready_for_shipping_datetime,ready_for_shipping_sla_hours,delivered_datetime,sla_met_delivered_flag,curbside_check_in_datetime,curbside_pickup_sla_minutes,courier_name,return_to_dc,return_tracking_number,return_delivered_datetime,ba_productivity_employee_id,res_confirmation_number,extn_delivery_start_time,extn_delivery_end_time,extn_delivery_location_tz,extn_delivery_pickup_start_time,alternate_pickup_flag,hal_selected,hal_location_type,hal_location_id,hal_location_partner,hal_location_company,hal_ready_for_pickup_datetime,hal_hold_until_datetime,hal_reminder1_datetime,hal_reminder2_datetime,hal_picked_up_datetime,hal_return_to_sender_datetime
US ONLINE,1021436516,37325612331,2,2021-06-17 18:58:48,2021-06-17,2021-06-17 18:58:48,2021-06-19 09:19:33,5,10347317,1623981631130,null,null,37325612331,01,9389335648,2300000052284986,2021-06-18 01:58:48,Online,VIB,2315158,Supergoop! Glowscreen Sunscreen SPF 40 PA+++-1.7 oz/ 50 mL,15,36,36,36,32.4,32.4,32.4,32.4,3.6,3.6,1,null,default,US,USD,null,null,en_US,2.44,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Supergoop! Glowscreen Sunscreen SPF 40 PA+++-1.7 oz/ 50 mL,32.4,null,null,null,null,null,null,null,null,2021-06-17 18:48:06,2021-06-18 01:48:06,2021-06-17 18:48:06,202106,2021-06-17,18,2021-06-18 02:02:00,2021-06-18 02:02:00,OrderLine,2021-06-17 18:58:48,PICKUP,2021-06-18 08:31:30,2021-06-18 17:56:07,2021-06-18 08:33:01,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1021436516,37325612331,1,2021-06-17 18:58:48,2021-06-17,2021-06-17 18:58:48,2021-06-19 09:19:33,1,10556133,1623981631129,null,null,37325612331,01,9389335648,2300000052284986,2021-06-18 01:58:48,Online,VIB,1962141,Peace Out Salicylic Acid Acne Healing Dots-20 Acne Healing Dots,15,19,19,19,17.1,17.1,17.1,17.1,1.9,1.9,1,null,default,US,USD,null,null,en_US,1.29,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Peace Out Salicylic Acid Acne Healing Dots-20 Acne Healing Dots,17.1,null,null,null,null,null,null,null,null,2021-06-17 18:48:06,2021-06-18 01:48:06,2021-06-17 18:48:06,202106,2021-06-17,18,2021-06-18 02:02:00,2021-06-18 02:02:00,OrderLine,2021-06-17 18:58:48,PICKUP,2021-06-18 08:31:30,2021-06-18 17:56:07,2021-06-18 08:33:01,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1079548869,37481968048,1,2021-06-26 10:09:17,2021-06-26,2021-06-26 10:09:17,2021-06-27 09:12:05,17,10647158,1624727701840,null,null,37481968048,01,11954221935,2300000062338398,2021-06-26 17:09:17,Online,BI,1925361,FENTY BEAUTY by Rihanna Pro Filt'r Soft Matte Longwear Foundation-340,10,36,36,36,32.4,32.4,32.4,32.4,3.6,3.6,1,null,mobileWeb,US,USD,null,null,en_US,2.44,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,FENTY BEAUTY by Rihanna Pro Filt'r Soft Matte Longwear Foundation-340,32.4,null,null,null,null,null,null,null,null,2021-06-26 09:58:10,2021-06-26 16:58:10,2021-06-26 09:58:10,202106,2021-06-26,9,2021-06-26 17:16:00,2021-06-26 17:16:00,OrderLine,2021-06-26 10:09:17,PICKUP,2021-06-26 10:35:44,2021-06-26 14:53:12,2021-06-26 10:41:16,1,242,STORE_CANCEL,STORE_CANCEL,STORE_CANCEL,2021-06-26 09:58:10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1079548869,37481968048,3,2021-06-26 10:09:17,2021-06-26,2021-06-26 10:09:17,2021-06-27 09:12:05,17,10647159,1624727701842,null,null,37481968048,01,11954221935,2300000062338398,2021-06-26 17:09:17,Online,BI,1900000,Urban Decay All Nighter Long-Lasting Makeup Setting Spray-Standard Size - 4 oz/ 118 mL,10,33,33,33,29.7,29.7,29.7,29.7,3.3,3.3,1,null,mobileWeb,US,USD,null,null,en_US,2.24,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Urban Decay All Nighter Long-Lasting Makeup Setting Spray-Standard Size - 4 oz/ 118 mL,29.7,null,null,null,null,null,null,null,null,2021-06-26 09:58:10,2021-06-26 16:58:10,2021-06-26 09:58:10,202106,2021-06-26,9,2021-06-26 17:16:00,2021-06-26 17:16:00,OrderLine,2021-06-26 10:09:17,PICKUP,2021-06-26 10:35:44,2021-06-26 14:53:12,2021-06-26 10:41:16,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1079548869,37481968048,2,2021-06-26 10:09:17,2021-06-26,2021-06-26 10:09:17,2021-06-27 09:12:05,19,10845504,1624727701841,null,null,37481968048,01,11954221935,2300000062338398,2021-06-26 17:09:17,Online,BI,2378016,FENTY BEAUTY by Rihanna Mini Pro Filt'r Mattifying Primer-0.5 oz/ 15 mL,10,17,17,17,15.3,15.3,15.3,15.3,1.7,1.7,1,null,mobileWeb,US,USD,null,null,en_US,1.15,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,FENTY BEAUTY by Rihanna Mini Pro Filt'r Mattifying Primer-0.5 oz/ 15 mL,15.3,null,null,null,null,null,null,null,null,2021-06-26 09:58:10,2021-06-26 16:58:10,2021-06-26 09:58:10,202106,2021-06-26,9,2021-06-26 17:16:00,2021-06-26 17:16:00,OrderLine,2021-06-26 10:09:17,PICKUP,2021-06-26 10:35:44,2021-06-26 14:53:12,2021-06-26 10:41:16,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1079548869,37481968048,4,2021-06-26 10:09:17,2021-06-26,2021-06-26 10:09:17,2021-06-27 09:12:05,15,10700347,1624727701843,null,null,37481968048,01,11954221935,2300000062338398,2021-06-26 17:09:17,Online,BI,2173367,FENTY BEAUTY by Rihanna Pro Filt'r Instant Retouch Concealer-340,10,26,26,26,23.4,23.4,23.4,23.4,2.6,2.6,1,null,mobileWeb,US,USD,null,null,en_US,1.76,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,FENTY BEAUTY by Rihanna Pro Filt'r Instant Retouch Concealer-340,23.4,null,null,null,null,null,null,null,null,2021-06-26 09:58:10,2021-06-26 16:58:10,2021-06-26 09:58:10,202106,2021-06-26,9,2021-06-26 17:16:00,2021-06-26 17:16:00,OrderLine,2021-06-26 10:09:17,PICKUP,2021-06-26 10:35:44,2021-06-26 14:53:12,2021-06-26 10:41:16,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1050962611,36092527048,4,2021-04-17 21:22:21,2021-04-17,2021-04-17 21:22:21,2021-04-24 08:45:38,14,7974127,1618720019966,null,null,36092527048,01,12638110510,2300000064553899,2021-04-18 04:22:21,Online,VIB,2212116,Olaplex No. 4 Bond Maintenance™ Shampoo Mini-3.3 oz/ 100 mL,16,14,14,14,12.57,12.57,12.57,12.57,1.43,1.43,1,null,androidNativeApp,US,USD,null,null,en_US,0.95,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Olaplex No. 4 Bond Maintenance™ Shampoo Mini-3.3 oz/ 100 mL,12.57,null,null,null,null,null,null,null,null,2021-04-17 21:11:27,2021-04-18 04:11:27,2021-04-17 21:11:27,202104,2021-04-17,21,2021-04-18 04:28:00,2021-04-18 04:28:00,OrderLine,2021-04-17 21:22:21,PICKUP,2021-04-18 08:52:58,2021-04-23 17:47:16,2021-04-18 08:58:44,0,242,STORE_CANCEL,STORE_CANCEL,STORE_CANCEL,2021-04-17 21:11:27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1050962611,36092527048,2,2021-04-17 21:22:21,2021-04-17,2021-04-17 21:22:21,2021-04-24 08:45:38,2,7968556,1618720019965,null,null,36092527048,01,12638110510,2300000064553899,2021-04-18 04:22:21,Online,VIB,2033264,Olaplex No. 3 Hair Perfector-3.3 oz/ 100 mL,16,28,28,28,25.14,25.14,25.14,25.14,2.86,2.86,1,null,androidNativeApp,US,USD,null,null,en_US,1.89,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Olaplex No. 3 Hair Perfector-3.3 oz/ 100 mL,25.14,null,null,null,null,null,null,null,null,2021-04-17 21:11:27,2021-04-18 04:11:27,2021-04-17 21:11:27,202104,2021-04-17,21,2021-04-18 04:28:00,2021-04-18 04:28:00,OrderLine,2021-04-17 21:22:21,PICKUP,2021-04-18 08:52:58,2021-04-23 17:47:16,2021-04-18 08:58:44,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1050962611,36092527048,3,2021-04-17 21:22:21,2021-04-17,2021-04-17 21:22:21,2021-04-24 08:45:38,5,7968625,1618720019965,null,null,36092527048,01,12638110510,2300000064553899,2021-04-18 04:22:21,Online,VIB,2118875,Olaplex No. 5 Bond Maintenance™ Conditioner-8.5 oz/ 250 mL,16,28,28,28,25.14,25.14,25.14,25.14,2.86,2.86,1,null,androidNativeApp,US,USD,null,null,en_US,1.89,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Olaplex No. 5 Bond Maintenance™ Conditioner-8.5 oz/ 250 mL,25.14,null,null,null,null,null,null,null,null,2021-04-17 21:11:27,2021-04-18 04:11:27,2021-04-17 21:11:27,202104,2021-04-17,21,2021-04-18 04:28:00,2021-04-18 04:28:00,OrderLine,2021-04-17 21:22:21,PICKUP,2021-04-18 08:52:58,2021-04-23 17:47:16,2021-04-18 08:58:44,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1050962611,36092527048,1,2021-04-17 21:22:21,2021-04-17,2021-04-17 21:22:21,2021-04-24 08:45:38,7,8101522,1618720019964,null,null,36092527048,01,12638110510,2300000064553899,2021-04-18 04:22:21,Online,VIB,2441095,Olaplex No. 8 Bond Intense Moisture Mask-3.3 oz/ 100 mL,16,28,28,28,25.15,25.15,25.15,25.15,2.85,2.85,1,null,androidNativeApp,US,USD,null,null,en_US,1.89,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Olaplex No. 8 Bond Intense Moisture Mask-3.3 oz/ 100 mL,25.15,null,null,null,null,null,null,null,null,2021-04-17 21:11:27,2021-04-18 04:11:27,2021-04-17 21:11:27,202104,2021-04-17,21,2021-04-18 04:28:00,2021-04-18 04:28:00,OrderLine,2021-04-17 21:22:21,PICKUP,2021-04-18 08:52:58,2021-04-23 17:47:16,2021-04-18 08:58:44,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1002055273,39812255987,3,2021-10-31 11:01:00,2021-10-31,2021-10-31 11:01:00,2021-11-17 10:05:25,10,16002807,1635704075041,2021-10-31 11:03:25,242,39812255987,01,1321141803,2253998837998207,2021-10-31 18:01:00,Online,ROUGE,1056084,Anastasia Beverly Hills Brow Wiz-Taupe,10,23,23,23,23,23,23,23,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.7,null,S,N,N,null,N,N,N,Same Day Delivery,SephoraNormalCommerceItem,sameDayShippingGroup,2021-10-31 23:59:00,N,null,Anastasia Beverly Hills Brow Wiz-Taupe,23,null,null,null,null,null,null,null,null,2021-10-31 10:45:04,2021-10-31 17:45:04,2021-10-31 10:45:04,202110,2021-10-31,10,2021-10-31 18:16:00,2021-10-31 18:16:00,OrderLine,2021-10-31 11:01:00,SAMEDAY,null,null,null,null,242,null,null,null,null,null,2021-10-31 11:48:04,2021-10-31 11:09:11,1,2021-10-31 12:14:55,Y,null,null,Postmates,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1002055273,39812255987,2,2021-10-31 11:01:00,2021-10-31,2021-10-31 11:01:00,2021-11-17 10:05:25,11,15715749,1635704075040,2021-10-31 11:03:25,242,39812255987,01,1321141803,2253998837998207,2021-10-31 18:01:00,Online,ROUGE,2450096,Glow Recipe Avocado Ceramide Redness Relief Serum-1 oz/ 30 mL,15,42,42,42,42,42,42,42,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,3.1,null,S,N,N,null,N,N,N,Same Day Delivery,SephoraNormalCommerceItem,sameDayShippingGroup,2021-10-31 23:59:00,N,null,Glow Recipe Avocado Ceramide Redness Relief Serum-1 oz/ 30 mL,42,null,null,null,null,null,null,null,null,2021-10-31 10:45:04,2021-10-31 17:45:04,2021-10-31 10:45:04,202110,2021-10-31,10,2021-10-31 18:16:00,2021-10-31 18:16:00,OrderLine,2021-10-31 11:01:00,SAMEDAY,null,null,null,null,242,null,null,null,null,null,2021-10-31 11:48:04,2021-10-31 11:09:11,1,2021-10-31 12:14:55,Y,null,null,Postmates,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1002055273,39812255987,1,2021-10-31 11:01:00,2021-10-31,2021-10-31 11:01:00,2021-11-17 10:05:25,7,16010856,1635704075039,2021-10-31 11:03:25,242,39812255987,01,1321141803,2253998837998207,2021-10-31 18:01:00,Online,ROUGE,2417145,Lancôme Lash Idôle Lash-Lifting & Volumizing Mascara-0.27 fl oz/8ml,10,26,52,52,52,52,52,52,0,0,2,null,iphoneAppV2.0,US,USD,null,null,en_US,3.84,null,S,N,N,null,N,N,N,Same Day Delivery,SephoraNormalCommerceItem,sameDayShippingGroup,2021-10-31 23:59:00,N,null,Lancôme Lash Idôle Lash-Lifting & Volumizing Mascara-0.27 fl oz/8ml,52,null,null,null,null,null,null,null,null,2021-10-31 10:45:04,2021-10-31 17:45:04,2021-10-31 10:45:04,202110,2021-10-31,10,2021-10-31 18:16:00,2021-10-31 18:16:00,OrderLine,2021-10-31 11:01:00,SAMEDAY,null,null,null,null,242,null,null,null,null,null,2021-10-31 11:48:04,2021-10-31 11:09:11,1,2021-10-31 12:14:55,Y,null,null,Postmates,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1063261900,37215014765,1,2021-06-11 15:11:32,2021-06-11,2021-06-11 15:11:32,2021-06-17 08:46:50,17,10108138,1623449973238,null,null,37215014765,01,1754404931,2253998846160110,2021-06-11 22:11:32,Online,ROUGE,2315935,Supergoop! Unseen Sunscreen SPF 40 PA+++-1.7 oz/ 50 mL,15,34,34,34,30.6,30.6,30.6,30.6,3.4,3.4,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.3,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Supergoop! Unseen Sunscreen SPF 40 PA+++-1.7 oz/ 50 mL,30.6,null,null,null,null,null,null,null,null,2021-06-11 15:00:40,2021-06-11 22:00:40,2021-06-11 15:00:40,202106,2021-06-11,15,2021-06-11 22:20:00,2021-06-11 22:20:00,OrderLine,2021-06-11 15:11:32,PICKUP,2021-06-11 15:17:52,2021-06-16 16:42:08,2021-06-11 15:19:52,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1063261900,37215014765,2,2021-06-11 15:11:32,2021-06-11,2021-06-11 15:11:32,2021-06-17 08:46:50,6,10206315,1623449973238,null,null,37215014765,01,1754404931,2253998846160110,2021-06-11 22:11:32,Online,ROUGE,2368439,Charlotte Tilbury Airbrush Flawless Setting Spray-3.3 oz / 100 ml,10,35,35,35,31.5,31.5,31.5,31.5,3.5,3.5,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.37,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Charlotte Tilbury Airbrush Flawless Setting Spray-3.3 oz / 100 ml,31.5,null,null,null,null,null,null,null,null,2021-06-11 15:00:40,2021-06-11 22:00:40,2021-06-11 15:00:40,202106,2021-06-11,15,2021-06-11 22:20:00,2021-06-11 22:20:00,OrderLine,2021-06-11 15:11:32,PICKUP,2021-06-11 15:17:52,2021-06-16 16:42:08,2021-06-11 15:19:52,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1063261900,37215014765,3,2021-06-11 15:11:32,2021-06-11,2021-06-11 15:11:32,2021-06-17 08:46:50,9,10206038,1623449973239,null,null,37215014765,01,1754404931,2253998846160110,2021-06-11 22:11:32,Online,ROUGE,1966258,LANEIGE Lip Sleeping Mask-Original,15,22,22,22,19.8,19.8,19.8,19.8,2.2,2.2,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.49,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,LANEIGE Lip Sleeping Mask-Original,19.8,null,null,null,null,null,null,null,null,2021-06-11 15:00:40,2021-06-11 22:00:40,2021-06-11 15:00:40,202106,2021-06-11,15,2021-06-11 22:20:00,2021-06-11 22:20:00,OrderLine,2021-06-11 15:11:32,PICKUP,2021-06-11 15:17:52,2021-06-16 16:42:08,2021-06-11 15:19:52,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1063261900,37215014765,4,2021-06-11 15:11:32,2021-06-11,2021-06-11 15:11:32,2021-06-17 08:46:50,3,10222673,1623449973240,null,null,37215014765,01,1754404931,2253998846160110,2021-06-11 22:11:32,Online,ROUGE,2251544,Hourglass Arch Brow Micro Sculpting Pencil-Soft Brunette,10,28,56,56,50.4,50.4,50.4,50.4,5.6,5.6,2,null,iphoneAppV2.0,US,USD,null,null,en_US,3.79,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Hourglass Arch Brow Micro Sculpting Pencil-Soft Brunette,50.4,null,null,null,null,null,null,null,null,2021-06-11 15:00:40,2021-06-11 22:00:40,2021-06-11 15:00:40,202106,2021-06-11,15,2021-06-11 22:20:00,2021-06-11 22:20:00,OrderLine,2021-06-11 15:11:32,PICKUP,2021-06-11 15:17:52,2021-06-16 16:42:08,2021-06-11 15:19:52,1,242,STORE_CANCEL,STORE_CANCEL,STORE_CANCEL,2021-06-11 15:00:40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1081527396,35888730134,2,2021-04-11 11:29:56,2021-04-11,2021-04-11 11:29:56,2021-04-16 08:45:41,2,7446643,1618263070782,null,null,35888730134,01,2199000344,2300000009997251,2021-04-11 18:29:56,Online,ROUGE,1892488,First Aid Beauty Hello FAB Coconut Skin Smoothie Priming Moisturizer-1.7 oz/ 50 mL,15,30,30,30,24,24,24,24,6,6,1,null,androidNativeApp,US,USD,null,null,en_US,1.81,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,First Aid Beauty Hello FAB Coconut Skin Smoothie Priming Moisturizer-1.7 oz/ 50 mL,24,null,null,null,null,null,null,null,null,2021-04-11 11:19:02,2021-04-11 18:19:02,2021-04-11 11:19:02,202104,2021-04-11,11,2021-04-12 21:32:00,2021-04-12 21:32:00,OrderLine,2021-04-11 11:29:56,PICKUP,2021-04-11 12:41:53,2021-04-15 11:02:49,2021-04-11 12:43:54,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1081527396,35888730134,1,2021-04-11 11:29:56,2021-04-11,2021-04-11 11:29:56,2021-04-16 08:45:41,16,7543557,1618263070781,null,null,35888730134,01,2199000344,2300000009997251,2021-04-11 18:29:56,Online,ROUGE,2418861,Fenty Skin Fat Water Pore-Refining Toner Serum-5.0 oz/ 150 mL,15,28,28,28,22.4,22.4,22.4,22.4,5.6,5.6,1,null,androidNativeApp,US,USD,null,null,en_US,1.69,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Fenty Skin Fat Water Pore-Refining Toner Serum-5.0 oz/ 150 mL,22.4,null,null,null,null,null,null,null,null,2021-04-11 11:19:02,2021-04-11 18:19:02,2021-04-11 11:19:02,202104,2021-04-11,11,2021-04-12 21:32:00,2021-04-12 21:32:00,OrderLine,2021-04-11 11:29:56,PICKUP,2021-04-11 12:41:53,2021-04-15 11:02:49,2021-04-11 12:43:54,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1081527396,35888730134,3,2021-04-11 11:29:56,2021-04-11,2021-04-11 11:29:56,2021-04-16 08:45:41,17,7443283,1618263070783,null,null,35888730134,01,2199000344,2300000009997251,2021-04-11 18:29:56,Online,ROUGE,2418879,Fenty Skin Hydra Vizor Invisible Moisturizer Broad Spectrum SPF 30 Sunscreen-1.7 oz/ 50 mL,15,35,35,35,28,28,28,28,7,7,1,null,androidNativeApp,US,USD,null,null,en_US,2.11,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Fenty Skin Hydra Vizor Invisible Moisturizer Broad Spectrum SPF 30 Sunscreen-1.7 oz/ 50 mL,28,null,null,null,null,null,null,null,null,2021-04-11 11:19:02,2021-04-11 18:19:02,2021-04-11 11:19:02,202104,2021-04-11,11,2021-04-12 21:32:00,2021-04-12 21:32:00,OrderLine,2021-04-11 11:29:56,PICKUP,2021-04-11 12:41:53,2021-04-15 11:02:49,2021-04-11 12:43:54,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1081527396,35888730134,6,2021-04-11 11:29:56,2021-04-11,2021-04-11 11:29:56,2021-04-16 08:45:41,8,7454240,1618263070786,null,null,35888730134,01,2199000344,2300000009997251,2021-04-11 18:29:56,Online,ROUGE,614800,fresh Sugar Roll-on Deodorant Antiperspirant-2.3 oz,15,20,20,20,16,16,16,16,4,4,1,null,androidNativeApp,US,USD,null,null,en_US,1.2,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,fresh Sugar Roll-on Deodorant Antiperspirant-2.3 oz,16,null,null,null,null,null,null,null,null,2021-04-11 11:19:02,2021-04-11 18:19:02,2021-04-11 11:19:02,202104,2021-04-11,11,2021-04-12 21:32:00,2021-04-12 21:32:00,OrderLine,2021-04-11 11:29:56,PICKUP,2021-04-11 12:41:53,2021-04-15 11:02:49,2021-04-11 12:43:54,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1081527396,35888730134,4,2021-04-11 11:29:56,2021-04-11,2021-04-11 11:29:56,2021-04-16 08:45:41,11,7449324,1618263070784,null,null,35888730134,01,2199000344,2300000009997251,2021-04-11 18:29:56,Online,ROUGE,1491497,Dr. Dennis Gross Skincare Alpha Beta® Extra Strength Daily Peel-60 Treatments,15,150,150,150,120,120,120,120,30,30,1,null,androidNativeApp,US,USD,null,null,en_US,9.03,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Dr. Dennis Gross Skincare Alpha Beta® Extra Strength Daily Peel-60 Treatments,120,null,null,null,null,null,null,null,null,2021-04-11 11:19:02,2021-04-11 18:19:02,2021-04-11 11:19:02,202104,2021-04-11,11,2021-04-12 21:32:00,2021-04-12 21:32:00,OrderLine,2021-04-11 11:29:56,PICKUP,2021-04-11 12:41:53,2021-04-15 11:02:49,2021-04-11 12:43:54,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1081527396,35888730134,5,2021-04-11 11:29:56,2021-04-11,2021-04-11 11:29:56,2021-04-16 08:45:41,13,7541812,1618263070786,null,null,35888730134,01,2199000344,2300000009997251,2021-04-11 18:29:56,Online,ROUGE,1711969,Too Faced Born This Way Foundation-Light Beige,10,40,40,40,32,32,32,32,8,8,1,null,androidNativeApp,US,USD,null,null,en_US,2.41,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Too Faced Born This Way Foundation-Light Beige,32,null,null,null,null,null,null,null,null,2021-04-11 11:19:02,2021-04-11 18:19:02,2021-04-11 11:19:02,202104,2021-04-11,11,2021-04-12 21:32:00,2021-04-12 21:32:00,OrderLine,2021-04-11 11:29:56,PICKUP,2021-04-11 12:41:53,2021-04-15 11:02:49,2021-04-11 12:43:54,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
